機構代碼,機構名稱,電話,縣市區名,地址,科別,1語言治療師,2牙體技術師,3聽力師,4牙體技術士,5驗光師,6驗光生,A醫師,B中醫師,C牙醫師,D藥師,E藥劑生,F護理師,G護士,H助產士,I助產師,J醫事檢驗師,K醫事檢驗生,Q物理治療師,R職能治療師,S醫事放射師,T醫事放射士,U物理治療生,W職能治療生,V呼吸治療師,X諮商心理師,Y臨床心理師,Z營養師,醫學中心
3731012162,松柏牙醫診所,282525051,新北市板橋區,新北市板橋區松柏街４１號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014551,板橋新生堂中醫診所,(02) 8251-2188,新北市板橋區,新北市板橋區文化路一段188巷17號(1樓),"中醫一般科,",0,0,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3831014533,榮美中醫診所,(02) 22508328,新北市板橋區,新北市板橋區莒光路100號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014542,寶生中醫診所,(02) 2259-7957,新北市板橋區,新北市板橋區裕民街123號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019587,板杏內科診所,02-8964-7888,新北市板橋區,新北市板橋區館前東路26號4樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015136,牙醫先生牙醫診所,(02) 8966-2818,新北市板橋區,新北市板橋區信義路14號(1樓、2樓),"牙醫一般科,",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015145,英倫牙醫診所,(02)8257-1818,新北市板橋區,新北市板橋區文化路二段237號1樓、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014560,建全中醫診所,02-29533556,新北市板橋區,新北市板橋區重慶路277號1樓及279號1樓,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015190,麗緻美學牙醫診所,(02) 82588028,新北市板橋區,新北市板橋區文化路一段255號(1、2樓),"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019532,里安診所,02-29617483,新北市板橋區,新北市板橋區信義路58號(1樓),"西醫一般科,",0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019612,府中讚美診所,02-22720168,新北市板橋區,新北市板橋區府中路60號1樓及夾層,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014748,老德燕中醫診所,02-8968-1313,新北市板橋區,新北市板橋區文化路一段30號1樓,"中醫一般科,",0,0,0,0,0,0,0,5,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019685,板橋星和診所,02-2959-5376,新北市板橋區,新北市板橋區中山路一段67號4樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015181,謙岳美學牙醫診所,(02) 2955-5500,新北市板橋區,新北市板橋區中山路一段263號1~3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019667,米蘭時尚診所,02-8951-1618,新北市板橋區,新北市板橋區新府路1之5號(1樓及夾層),"整形外科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019747,悅安心復健專科診所,02-29552945,新北市板橋區,新北市板橋區三民路二段127號1樓及129號1樓,"復健科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
3531019729,板橋四維皮膚科診所,02-82598889,新北市板橋區,新北市板橋區四維路150號1、2、3樓,"皮膚科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019774,幸福身心精神科診所,02-29578000,新北市板橋區,新北市板橋區實踐路83號1樓、2樓,"精神科,",0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014720,潤宇堂中醫診所,02-29525562,新北市板橋區,新北市板橋區重慶路175號(1、2樓),"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014766,正大中醫診所,02-22520099,新北市板橋區,新北市板橋區民生路三段116號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015207,向日葵美學牙醫診所,02-29670000,新北市板橋區,新北市板橋區文化路一段181號1~2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A271,藝群板橋診所,02-29520058,新北市板橋區,新北市板橋區中山路一段67號5樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831015021,金正中醫診所,02-22710073,新北市板橋區,新北市板橋區民權路278號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A262,振侒診所,02-29551986,新北市板橋區,新北市板橋區重慶路276-11號1、2樓,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014837,聖恩中醫診所,02-22503186,新北市板橋區,新北市板橋區陽明街 126號1樓、2樓,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019658,昌禾骨科診所,02-29595980,新北市板橋區,新北市板橋區實踐路40號(1樓)、42號(1樓)、38號2樓,"骨科,",0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0
3831014846,六安堂中醫診所,02-29557797,新北市板橋區,新北市板橋區忠孝路39號(1樓),"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015216,星皓牙醫診所,02-29645550,新北市板橋區,新北市板橋區四川路一段277號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019756,昕新智慧診所,02-77277377,新北市板橋區,新北市板橋區文化路一段188巷51號4樓,"西醫一般科,",0,0,0,0,0,0,6,0,0,0,0,28,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
3731015305,樂惟牙醫診所,02-22505066,新北市板橋區,新北市板橋區雙十路二段72號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014864,杏蘊中醫診所,02-82582909,新北市板橋區,新北市板橋區仁化街53號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019916,療寮診所,02-77557668,新北市板橋區,新北市板橋區文化路二段441巷2弄2號1樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0
3831014882,新昌中醫診所,02-82879885,新北市板橋區,新北市板橋區府中路24號2樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019934,明品診所,02-82752688,新北市板橋區,新北市板橋區僑中一街88號(1樓),"家庭醫學科,",0,0,0,0,0,0,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014891,德睿中醫診所,02-29518803,新北市板橋區,新北市板橋區華興街62號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A164,豐禾婦產科診所,89516666,新北市板橋區,新北市板橋區中山路一段279號3樓之1,"兒科,婦產科,",0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015225,健哲牙醫診所,02-29636026,新北市板橋區,新北市板橋區重慶路239號(1樓),"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014855,御品堂中醫診所,02-29511867,新北市板橋區,新北市板橋區長安街333號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014873,德康中醫診所,02-22753379,新北市板橋區,新北市板橋區漢生西路86號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014971,晨軒中醫診所,02-29637677,新北市板橋區,新北市板橋區實踐路155號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A119,生生優動板橋診所,02-82521611,新北市板橋區,新北市板橋區文化路一段142號(1樓),"神經科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
3531019881,和一診所,02-29585225,新北市板橋區,新北市板橋區館前東路26號3樓之2,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
3731015314,森凡牙醫診所,02-29506069,新北市板橋區,新北市板橋區四川路一段149號(1、2樓),"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A235,尚水美博診所,02-29698528,新北市板橋區,新北市板橋區文化路一段145號3樓之1,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019925,謙禾家醫診所,02-29596599,新北市板橋區,新北市板橋區漢生東路285號1、2樓及287號1、2樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A333,有好美學診所,02-22555785,新北市板橋區,新北市板橋區文化路二段182巷1弄79號(1、2樓及夾層),"外科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A182,憲忠診所,02-22586656,新北市板橋區,新北市板橋區宏國路108號1樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
353101A315,安泰淞鶴診所,02-29560019,新北市板橋區,新北市板橋區信義路219號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014980,薇晶中醫診所,02-22588368,新北市板橋區,新北市板橋區民生路三段83號1、2樓,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014917,保翔中醫診所,02-22710230,新北市板橋區,新北市板橋區南雅南路二段74號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015323,安信星曜牙醫診所,02-22596888,新北市板橋區,新北市板橋區陽明街16號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A093,序康診所,02-29686658,新北市板橋區,新北市板橋區國光路45號(1樓),"家庭醫學科,",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014579,慈護一品中醫診所,(02) 22582584,新北市板橋區,新北市板橋區民生路三段159號（1樓）,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A048,安胃診所,02-89512345,新北市板橋區,新北市板橋區中山路二段232號1、2樓,"內科,",0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019890,高端眼科診所,02-22531092,新北市板橋區,新北市板橋區文化路二段182巷3弄46號1、2樓及46-1號1、2樓,"眼科,",0,0,0,0,2,0,2,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831015012,回春中醫診所,02-29667970,新北市板橋區,新北市板橋區國光路17號(1樓),"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014953,板橋京都堂中醫診所,02-77163553,新北市板橋區,新北市板橋區重慶路3號1、2樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015289,偉恩牙醫診所,02-22586589,新北市板橋區,新北市板橋區裕民街109號(1樓),"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A217,研知診所,02-22502188,新北市板橋區,新北市板橋區文化路二段330號、332號1~4樓,"西醫一般科,",0,0,0,0,0,0,3,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A128,帛瑿診所,02-27492709,新北市板橋區,新北市板橋區合宜路11號(1樓及夾層),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A299,勁安骨科診所,02-29645009,新北市板橋區,新北市板橋區重慶路245巷13號(1樓),"骨科,",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3731015298,尊榮悠陽牙醫診所,02-22540002,新北市板橋區,新北市板橋區陽明街110號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353101A146,合誼診所,02-29683486,新北市板橋區,新北市板橋區龍興街50號(1樓),"西醫一般科,",0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019943,板橋四維親子診所,02-82598889,新北市板橋區,新北市板橋區四維路150號1、2、3樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731014782,康祐臻品牙醫診所,02-82536036,新北市板橋區,新北市板橋區民生路3段32之1號(1樓),"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018197,大鈞診所,02-2964-6656,新北市板橋區,新北市板橋區中山路2段88號1~4樓,"家庭醫學科,內科,",0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3531018204,嘉恩診所,02-2250-9566,新北市板橋區,新北市板橋區陽明街40號1樓,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731014764,新優植牙醫診所,02-8258-2380,新北市板橋區,新北市板橋區民生路2段249號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014195,天寧中醫診所,(02) 2687-2360,新北市板橋區,新北市板橋區溪北路87號(1樓),"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014042,鼎鈞中醫診所,02-29686878,新北市板橋區,新北市板橋區府中路67號3樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014177,春易安中醫診所,(02) 2257-5233,新北市板橋區,新北市板橋區光武街3號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018526,品安診所,(02) 2961-0618,新北市板橋區,新北市板橋區忠孝路96號1樓,"家庭醫學科,內科,",0,0,0,0,0,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731014808,絕美牙醫診所,02-22573300,新北市板橋區,新北市板橋區文化路1段138號1樓、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018508,佑福診所,02-2958-2666,新北市板橋區,新北市板橋區三民路1段1巷38弄5號1樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018160,放開心身心精神科診所,02-2955-7768,新北市板橋區,新北市板橋區四川路一段279號1、2樓,"精神科,",0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018491,懷諾診所,(02) 2250-0207,新北市板橋區,新北市板橋區懷德街170巷1號1樓,"神經科,",0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3531018133,禾安診所,02-2956-3236,新北市板橋區,新北市板橋區四川路1段269號1樓及2樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018839,晨益診所,02-8953-7548,新北市板橋區,新北市板橋區四川路1段171號1樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018973,板橋仁安內科診所,(02) 2682-4288,新北市板橋區,新北市板橋區大觀路3段236號8樓之1、8樓之2,"內科,",0,0,0,0,0,0,2,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014239,德川中醫診所,02-2250-1930,新北市板橋區,新北市板橋區文化路2段13號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731014915,史書華牙醫診所,(02) 2953-1670,新北市板橋區,新北市板橋區民安街30號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014257,蘇鴻昶中醫診所,(02) 2966-1120,新北市板橋區,新北市板橋區府後街1巷2號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018893,坤隆診所,02-29621717,新北市板橋區,新北市板橋區重慶路278巷2號(1樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014300,梁中醫診所,02-22586896,新北市板橋區,新北市板橋區四維路186號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014211,仁得中醫診所,02-8969-9248,新北市板橋區,新北市板橋區民權路258之7號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018786,安欣診所,02-2954-2598,新北市板橋區,新北市板橋區民族路228號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018900,臣雄診所,02-29688354,新北市板橋區,新北市板橋區北門街24號1樓及26號1樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018919,佳愛診所,02-26836199,新北市板橋區,新北市板橋區大觀路3段236號2樓之3、2樓之4,"內科,",0,0,0,0,0,0,2,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731014880,精品牙醫診所,02-29538476,新北市板橋區,新北市板橋區漢生東路293號1樓及2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731014853,嘉品牙醫診所,02-2965-0116,新北市板橋區,新北市板橋區大仁街70號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019069,燦明大學眼科診所,(02) 22556163,新北市板橋區,新北市板橋區文化路1段180號2樓、182號1、2樓,"眼科,",0,0,0,0,0,2,2,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731014862,晶耀牙醫診所,02-2251-0930,新北市板橋區,新北市板橋區文化路2段182巷3弄46-3號1樓、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018633,幸怡診所,02-22551366,新北市板橋區,新北市板橋區長江路三段80號、82號(1樓),"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019005,晴天家醫科診所,02-2964-6662,新北市板橋區,新北市板橋區中山路2段225號1樓及2樓,"家庭醫學科,",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018679,鄭仁瑋耳鼻喉科診所,(02) 8966-9876,新北市板橋區,新北市板橋區四川路2段57號、59號1樓,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019014,晴天耳鼻喉科診所,02-2964-6662,新北市板橋區,新北市板橋區中山路2段225號1樓及2樓,"耳鼻喉科,",0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018740,嘉禾診所,02-2952-2688,新北市板橋區,新北市板橋區中山路2段194號(1樓),"耳鼻喉科,",0,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014284,華晟中醫診所,2956-2956,新北市板橋區,新北市板橋區漢生東路189號1樓及193巷1號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018820,利人診所,02-22511067,新北市板橋區,新北市板橋區松柏街67號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014328,健昇中醫診所,(02) 29667373,新北市板橋區,新北市板橋區龍興街29號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019096,昌弘復健科診所,02-2966-0066,新北市板橋區,新北市板橋區中正路194、194之1、194之2、194之3號,"復健科,",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
3531019309,好萊塢診所,02-29566818,新北市板橋區,新北市板橋區區運路101號2樓及103號1、2樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019247,文瑞診所,(02) 29589681,新北市板橋區,新北市板橋區板新路101號10樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014426,靈群閣中醫診所,(02) 2252-8276,新北市板橋區,新北市板橋區裕民街56巷3號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014391,仲德中醫診所,(02) 2255-2215,新北市板橋區,新北市板橋區文聖街157號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731014960,禾樺牙醫診所,02-2258-8690,新北市板橋區,新北市板橋區民生路三段123號1樓及2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019149,陳正傑骨科診所,02-2952-1666、2956-8168,新北市板橋區,新北市板橋區四川路一段217號(1樓),"骨科,",0,0,0,0,0,0,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019158,光澤診所,(02) 2956-6600,新北市板橋區,新北市板橋區中山路1段3號5樓、5樓之1、5樓之2、5樓之3、5樓之5、6樓、6樓之1、6樓之2、6樓之3、6樓之5、6樓之6、6樓之7,"外科,整形外科,",0,0,0,0,0,0,3,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019167,喬美整形外科博仕診所,02-8964-5368,新北市板橋區,新北市板橋區漢生東路178號2樓,"外科,整形外科,",0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018991,蕭正輝兒科診所,02-2250-1101,新北市板橋區,新北市板橋區文化路2段137號1樓,"兒科,",0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531018722,裕民診所,02-2257-0601,新北市板橋區,新北市板橋區裕民街143號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014711,建中堂中醫診所,(02) 2961-2449,新北市板橋區,新北市板橋區長安街25巷17號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731014979,藝大美學牙醫診所,(02) 2960-5005,新北市板橋區,新北市板橋區龍興街8號(1樓),"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019130,大庭診所,02-2968-9299,新北市板橋區,新北市板橋區大仁街27號1樓,"兒科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019185,傑生婦產科診所,(02) 29589559,新北市板橋區,新北市板橋區中山路1段104號8樓、9樓,"婦產科,",0,0,0,0,0,0,2,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019569,樂菲整形外科診所,(02) 2958-7733,新北市板橋區,新北市板橋區中山路一段13號3、4樓及15號3、4樓,"整形外科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731015029,精英美學牙醫診所,02-89647016,新北市板橋區,新北市板橋區中山路2段84-4號1樓、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831014373,祥德中醫診所,(02) 2251-8870,新北市板橋區,新北市板橋區莊敬路25巷4弄14號(1樓),"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531019201,基生婦產科診所,(02) 8951-2299,新北市板橋區,新北市板橋區中山路1段104號10樓,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
